Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
halo-ring-oval-no-side-diamonds,18K Gold Oval-Cut Lab-Grown Diamond Halo Engagement Ring,"Graceful curves. Endless brilliance. This oval-cut halo engagement ring features a luminous lab-grown D–VS2 diamond, elegantly framed by a fine halo of pavé-set stones that enhances its fire and sparkle. Expertly handcrafted in 18K gold, this timeless design accentuates the natural brilliance of the oval shape, offering both modern refinement and classic romance. Each piece is ethically grown, IGI-certified, and backed by a lifetime craftsmanship guarantee for lasting beauty and confidence. Features Center Stone: IGI-certified lab-grown oval diamond (D–VS2) Halo: Pavé-set accent diamonds (approx. 0.25 ct total) Metal: 18K Gold (available in White, Yellow, or Rose Gold) Setting: Halo design with secure prongs Band Style: Smooth, minimalist gold band Warranty: Lifetime craftsmanship guarantee Why You’ll Love It The oval silhouette creates graceful, elongated brilliance Ethically sourced and sustainably crafted Hand-polished in premium 18K gold finishes Perfect for those who favor timeless elegance with a modern touch",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Halo Ring,"collection:halo, Engagement Ring, Halo, Lab-Grown Diamond, No Side Diamonds, Oval, Rose Gold, shape:oval, White Gold, Yellow Gold",true,Color,rose-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_178ccf5e-d492-449e-bb68-143d74dc358f.png?v=1760258180,1,"",false,,,,rose-gold; yellow-gold; white,yellow-gold; rose-gold; white-gold,fine-jewelry,,halo,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_178ccf5e-d492-449e-bb68-143d74dc358f.png?v=1760258180,g,,,active
halo-ring-oval-no-side-diamonds,,,,,,,,,yellow-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_b14b1602-cf02-4b95-b3f8-a49945edfd13.png?v=1760258180,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_ba80596c-1382-40a8-a3dd-61b9f8ee5804.png?v=1760258181,g,,,
halo-ring-oval-no-side-diamonds,,,,,,,,,white,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_ba80596c-1382-40a8-a3dd-61b9f8ee5804.png?v=1760258181,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_9627f1ef-e057-4848-b18f-f094aef858f3.png?v=1760258181,g,,,
halo-ring-oval-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image4_410e8df7-e8f3-4160-b2bb-31471234ddd0.png?v=1760258180,4,"",,,,,,,,,,,,,,,,
halo-ring-oval-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_9627f1ef-e057-4848-b18f-f094aef858f3.png?v=1760258181,5,"",,,,,,,,,,,,,,,,
halo-ring-oval-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_b2432100-158f-46a9-b358-58c367b94aaf.png?v=1760258181,6,"",,,,,,,,,,,,,,,,
halo-ring-emerald-no-side-diamonds,18K Gold Emerald-Cut Lab-Grown Diamond Halo Engagement Ring,"Bold geometry. Iconic elegance.This emerald-cut halo engagement ring showcases a striking lab-grown D–VS2 diamond framed by a delicate pavé halo, emphasizing the clean lines and mirror-like brilliance of the emerald shape. Handcrafted in 18K gold, the ring blends timeless sophistication with modern refinement — a design that symbolizes clarity, strength, and enduring love. Each ring is ethically sourced, IGI-certified, and backed by a lifetime craftsmanship guarantee. Features Center Stone: IGI-certified lab-grown emerald-cut diamond (D–VS2) Halo: Pavé-set accent diamonds (approx. 0.25 ct total) Metal: 18K Gold (available in White, Yellow, or Rose Gold) Setting: Emerald halo design with secure prongs Band Style: Smooth, minimalist gold shank Warranty: Lifetime craftsmanship guarantee Why You’ll Love It Sleek, modern brilliance in a timeless silhouette Ethically grown and masterfully cut diamonds Elegant, minimalist halo design Available in three luxurious 18K gold finishes",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Halo Ring,"collection:halo, Emerald, Engagement Ring, Halo, Lab-Grown Diamond, No Side Diamonds, Rose Gold, shape:emerald, White Gold, Yellow Gold",true,Color,whte-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_65cfee4e-0d16-404e-8644-c5f08455ca4b.png?v=1760258412,1,"",false,,,,whte-gold; yellow-gold; rose-gold,,fine-jewelry,,halo,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_d9394cae-5830-4c77-8981-9d1b6badd4d1.png?v=1760258412,g,,,active
halo-ring-emerald-no-side-diamonds,,,,,,,,,yellow-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_a6f11cca-1034-4743-b558-826b54ad3bb1.png?v=1760258412,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_ddc073e4-7348-4977-8819-bc669c92dba0.png?v=1760258412,g,,,
halo-ring-emerald-no-side-diamonds,,,,,,,,,rose-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_ddc073e4-7348-4977-8819-bc669c92dba0.png?v=1760258412,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_65cfee4e-0d16-404e-8644-c5f08455ca4b.png?v=1760258412,g,,,
halo-ring-emerald-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image4_b2f06b94-4def-4341-a138-21487f88de96.png?v=1760258412,4,"",,,,,,,,,,,,,,,,
halo-ring-emerald-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_af634b46-b897-446e-b56e-b6ca7935c3db.png?v=1760258411,5,"",,,,,,,,,,,,,,,,
halo-ring-emerald-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_d9394cae-5830-4c77-8981-9d1b6badd4d1.png?v=1760258412,6,"",,,,,,,,,,,,,,,,
halo-ring-princess-no-side-diamonds,18K Gold Princess-Cut Lab-Grown Diamond Halo Engagement Ring,"Regal geometry. Modern allure. This princess-cut halo engagement ring features a brilliant lab-grown D–VS2 diamond, framed by a dazzling pavé halo that amplifies its radiance from every angle.With its crisp symmetry and luminous sparkle, the princess cut offers a balance of boldness and refinement. Expertly handcrafted in 18K gold, this ring embodies timeless beauty — an heirloom piece designed to endure generations. Each ring is ethically sourced, IGI-certified, and protected by a lifetime craftsmanship guarantee. Features Center Stone: IGI-certified lab-grown princess-cut diamond (D–VS2) Halo: Pavé-set accent diamonds (approx. 0.25 ct total) Metal: 18K Gold (available in White, Yellow, or Rose Gold) Setting: Classic halo with secure prongs Band Style: Sleek, high-polish finish Warranty: Lifetime craftsmanship guarantee Why You’ll Love It Clean, contemporary silhouette with remarkable brilliance Ethically grown, masterfully cut diamonds Handcrafted in premium 18K gold finishes Perfect harmony of elegance and strength",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Halo Ring,"collection:halo, Engagement Ring, Halo, Lab-Grown Diamond, No Side Diamonds, Princess, Rose Gold, shape:princess, White Gold, Yellow Gold",true,Color,rose-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_7e482b26-b479-45bb-bff7-cd0b4ac44a8a.png?v=1760258497,1,"",false,,,,rose-gold; yellow-gold; whte-gold,yellow-gold; rose-gold; white-gold,fine-jewelry,,halo,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_7e482b26-b479-45bb-bff7-cd0b4ac44a8a.png?v=1760258497,g,,,active
halo-ring-princess-no-side-diamonds,,,,,,,,,yellow-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_155fb930-83bf-4821-94db-81f65a7031da.png?v=1760258498,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image4_92ad18d5-d63e-4abc-87f3-b9e1ddaee361.png?v=1760258498,g,,,
halo-ring-princess-no-side-diamonds,,,,,,,,,whte-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_57b70589-502c-489a-ab66-c60bd04c0ee9.png?v=1760258498,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_cecfbcce-6fb1-46a6-8136-72305bf61cb5.png?v=1760258497,g,,,
halo-ring-princess-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image4_92ad18d5-d63e-4abc-87f3-b9e1ddaee361.png?v=1760258498,4,"",,,,,,,,,,,,,,,,
halo-ring-princess-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_3a36810e-8228-4ced-88a9-b69ef10e4d8f.png?v=1760258498,5,"",,,,,,,,,,,,,,,,
halo-ring-princess-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_cecfbcce-6fb1-46a6-8136-72305bf61cb5.png?v=1760258497,6,"",,,,,,,,,,,,,,,,
halo-ring-pear-no-side-diamonds,18K Gold Pear-Cut Lab-Grown Diamond Halo Engagement Ring,"Graceful. Captivating. Uniquely radiant. This pear-cut halo engagement ring features a luminous lab-grown D–VS2 diamond, encircled by a delicate pavé halo that enhances its brilliance and elongates the hand with elegant symmetry. Handcrafted in 18K gold, the teardrop silhouette combines modern romance with timeless sophistication — a design that captures both emotion and artistry. Each ring is ethically sourced, IGI-certified, and backed by a lifetime craftsmanship guarantee. Features Center Stone: IGI-certified lab-grown pear-cut diamond (D–VS2) Halo: Pavé-set accent diamonds (approx. 0.25 ct total) Metal: 18K Gold (available in White, Yellow, or Rose Gold) Setting: Halo with secure prongs Band Style: Smooth, high-polish finish Warranty: Lifetime craftsmanship guarantee Why You’ll Love It Distinctive teardrop shape symbolizes elegance and emotion Ethically grown, sustainably crafted lab diamonds Handcrafted in premium 18K gold finishes Classic halo design with a modern, romantic twist",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Halo Ring,"collection:halo, Engagement Ring, Halo, Lab-Grown Diamond, No Side Diamonds, Pear, Rose Gold, shape:pear, White Gold, Yellow Gold",true,Color,rose-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_0b156266-fb41-49e0-bef9-2a28d9697bb9.png?v=1760258611,1,"",false,,,,rose-gold; white; yellow-gold,yellow-gold; rose-gold; white-gold,fine-jewelry,,halo,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_0b156266-fb41-49e0-bef9-2a28d9697bb9.png?v=1760258611,g,,,active
halo-ring-pear-no-side-diamonds,,,,,,,,,white,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_0f538c25-44e4-4f42-ba3d-233a88dd7aee.png?v=1760258610,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_a80f775f-c400-47b7-866e-761849b13d00.png?v=1760258610,g,,,
halo-ring-pear-no-side-diamonds,,,,,,,,,yellow-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_ac8bb876-3586-4b82-bafb-ddfca20fe90c.png?v=1760258611,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_ac8bb876-3586-4b82-bafb-ddfca20fe90c.png?v=1760258611,g,,,
halo-ring-pear-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image4_d7943c0a-b1e3-4570-a875-a1d0f4302512.png?v=1760258611,4,"",,,,,,,,,,,,,,,,
halo-ring-pear-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_a80f775f-c400-47b7-866e-761849b13d00.png?v=1760258610,5,"",,,,,,,,,,,,,,,,
halo-ring-pear-no-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_8b1ece2d-0efa-41d8-a994-555fe06035cb.png?v=1760258611,6,"",,,,,,,,,,,,,,,,
halo-ring-marquise-with-side-diamonds,18K Gold Marquise-Cut Lab-Grown Diamond Halo Engagement Ring with Side Diamonds,"Regal elegance. Unmatched brilliance. This marquise-cut halo engagement ring showcases an elongated lab-grown D–VS2 diamond, encircled by a radiant pavé halo, and accented by side diamonds that add dimension and depth to its slender silhouette. Expertly handcrafted in 18K gold, the marquise cut’s pointed edges and brilliant facets create a captivating sparkle that exudes timeless sophistication and modern artistry. Each ring is ethically sourced, IGI-certified, and backed by a lifetime craftsmanship guarantee. Features Center Stone: IGI-certified lab-grown marquise diamond (D–VS2) Halo: Pavé-set accent diamonds surrounding the center stone Side Stones: 0.25 ct total weight lab-grown diamonds Metal: 18K Gold (available in White, Yellow, or Rose Gold) Setting: Halo with side diamonds and secure prongs Band Style: Tapered micro-pavé with polished finish Warranty: Lifetime craftsmanship guarantee Why You’ll Love It Gracefully elongates the finger with regal proportions Ethically grown, precision-cut lab diamonds Distinctive combination of halo and side diamond brilliance Available in three radiant 18K gold finishes",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Halo Ring,"collection:halo, Engagement Ring, Halo + Side Diamonds, Lab-Grown Diamond, Marquise, Rose Gold, shape:marquise, Side Diamonds, White Gold, Yellow Gold",true,Title,Default Title,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_45de09b4-4517-4fd3-afcd-da08887ea2aa.png?v=1760258809,1,"",false,,,,whte-gold; yellow-gold; rose-gold,yellow-gold; rose-gold; white-gold,fine-jewelry,,halo,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,,g,,,active
halo-ring-marquise-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_3a9e001d-9c04-42ae-a2f6-4c4cc62babef.png?v=1760258808,2,"",,,,,,,,,,,,,,,,
halo-ring-marquise-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_1b3a5e1c-66c5-451f-8091-ace2a6549d9f.png?v=1760258809,3,"",,,,,,,,,,,,,,,,
halo-ring-marquise-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image4_d3a73d95-f0e7-4563-b4ca-edbe88143aa0.png?v=1760258809,4,"",,,,,,,,,,,,,,,,
halo-ring-marquise-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_19f548d7-ba12-454e-8dc3-8a0683ca17c7.png?v=1760258809,5,"",,,,,,,,,,,,,,,,
halo-ring-marquise-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_955db879-b00e-4086-a186-db4260b57e1f.png?v=1760258809,6,"",,,,,,,,,,,,,,,,
solitaire-ring-oval-with-side-diamonds,18K Gold Oval-Cut Lab-Grown Diamond Solitaire Engagement Ring with Side Diamonds,"Graceful. Radiant. Timelessly romantic. This oval-cut solitaire engagement ring showcases a brilliant lab-grown D–VS2 diamond, flanked by delicate side diamonds that enhance the stone’s natural fire and brilliance. The elongated oval silhouette flatters every hand, offering the perfect balance of modern sophistication and classic elegance.Expertly handcrafted in 18K gold, each ring embodies purity, beauty, and lasting craftsmanship. Every piece is ethically sourced, IGI-certified, and backed by a lifetime craftsmanship guarantee. Features Center Stone: IGI-certified lab-grown oval diamond (D–VS2) Side Stones: 0.25 ct total weight lab-grown diamonds Metal: 18K Gold (available in White, Yellow, or Rose Gold) Setting: Classic solitaire with side accents Band Style: Tapered high-polish finish Warranty: Lifetime craftsmanship guarantee Why You’ll Love It Elegant oval silhouette for timeless appeal Ethically grown and sustainably crafted diamonds Enhanced sparkle from fine side accents Available in three premium 18K gold finishes",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Solitaire Ring,"18K Gold, collection:solitaire, Engagement Ring, Lab-Grown Diamond, Oval, Rose Gold, shape:oval, Side Diamonds, Solitaire, Solitaire + Side Diamonds, White Gold, Yellow Gold",true,Color,yellow-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_78f8393a-ba37-4523-a32f-9ec8d69e3b25.png?v=1760258987,1,"",false,,,,yellow-gold; rose-gold; white,yellow-gold; rose-gold; white-gold,fine-jewelry,,solitaire,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_b4099ac8-7aee-46ab-bab9-1e66ed404112.png?v=1760258987,g,,,active
solitaire-ring-oval-with-side-diamonds,,,,,,,,,rose-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_cd21efff-db9e-4ded-b506-dc63c53c8458.png?v=1760258987,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_78f8393a-ba37-4523-a32f-9ec8d69e3b25.png?v=1760258987,g,,,
solitaire-ring-oval-with-side-diamonds,,,,,,,,,white,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_b4099ac8-7aee-46ab-bab9-1e66ed404112.png?v=1760258987,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_34e0107f-291d-4bb3-b249-107fa80e078f.png?v=1760258987,g,,,
solitaire-ring-oval-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image4_a01bb562-8f43-42b5-8379-d10383fb066c.png?v=1760258988,4,"",,,,,,,,,,,,,,,,
solitaire-ring-oval-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_e8b503ec-7a4e-4b1a-aed4-8a8cf07847c3.png?v=1760258987,5,"",,,,,,,,,,,,,,,,
solitaire-ring-oval-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_34e0107f-291d-4bb3-b249-107fa80e078f.png?v=1760258987,6,"",,,,,,,,,,,,,,,,
solitaire-ring-pear-with-side-diamonds,18K Gouden Peervormig-Geslepen Lab-Groei Diamanten Solitaire Verlovingsring met Zijdiamanten,"<p data-start=""114"" data-end=""508""><strong data-start=""114"" data-end=""154"">Romantisch. Elegant. Uniek stralend.</strong><br data-start=""154"" data-end=""157"">Deze peervormig-geslepen solitaire verlovingsring schittert met een lumineuze lab-gegroeide diamant van kwaliteit D–VS2, sierlijk omlijst door zijdiamanten die de vuur en schittering versterken. Het traanvormige silhouet, met de hand vervaardigd in 18K goud, straalt tijdloze verfijning en moderne gratie uit — een symbool van zowel kracht als emotie.</p>
<p data-start=""510"" data-end=""653"">Elke ring is ethisch geproduceerd, IGI-gecertificeerd en ontworpen om een leven lang mee te gaan, ondersteund door een garantie op vakmanschap.</p>
<hr data-start=""655"" data-end=""658"">
<h3 data-start=""660"" data-end=""677""><strong data-start=""664"" data-end=""677"">Kenmerken</strong></h3>
<ul data-start=""678"" data-end=""1068"">
<li data-start=""678"" data-end=""764"">
<p data-start=""680"" data-end=""764""><strong data-start=""680"" data-end=""700"">Middelste steen:</strong> IGI-gecertificeerde lab-gegroeide peervormige diamant (D–VS2)</p>
</li>
<li data-start=""765"" data-end=""841"">
<p data-start=""767"" data-end=""841""><strong data-start=""767"" data-end=""781"">Zijstenen:</strong> Lab-gegroeide diamanten met een totaalgewicht van 0,25 ct</p>
</li>
<li data-start=""842"" data-end=""906"">
<p data-start=""844"" data-end=""906""><strong data-start=""844"" data-end=""855"">Metaal:</strong> 18K goud (verkrijgbaar in wit, geel of roségoud)</p>
</li>
<li data-start=""907"" data-end=""959"">
<p data-start=""909"" data-end=""959""><strong data-start=""909"" data-end=""921"">Zetting:</strong> Klassieke solitaire met zijaccenten</p>
</li>
<li data-start=""960"" data-end=""1014"">
<p data-start=""962"" data-end=""1014""><strong data-start=""962"" data-end=""976"">Bandstijl:</strong> Gladde, taps toelopende gouden band</p>
</li>
<li data-start=""1015"" data-end=""1068"">
<p data-start=""1017"" data-end=""1068""><strong data-start=""1017"" data-end=""1030"">Garantie:</strong> Levenslange garantie op vakmanschap</p>
</li>
</ul>
<hr data-start=""1070"" data-end=""1073"">
<h3 data-start=""1075"" data-end=""1110""><strong data-start=""1079"" data-end=""1110"">Waarom je ervan zult houden</strong></h3>
<ul data-start=""1111"" data-end=""1342"">
<li data-start=""1111"" data-end=""1179"">
<p data-start=""1113"" data-end=""1179"">De peervorm combineert schittering met verfijnde kunstzinnigheid</p>
</li>
<li data-start=""1180"" data-end=""1224"">
<p data-start=""1182"" data-end=""1224"">Ethisch gegroeid en duurzaam vervaardigd</p>
</li>
<li data-start=""1225"" data-end=""1287"">
<p data-start=""1227"" data-end=""1287"">Versterkte sparkle dankzij nauwkeurig gezette zijdiamanten</p>
</li>
<li data-start=""1288"" data-end=""1342"">
<p data-start=""1290"" data-end=""1342"">Verkrijgbaar in drie stralende 18K goudafwerkingen</p>
</li>
</ul>",Diamonds by CS,Apparel & Accessories > Jewelry > Rings,Solitaire Ring,"18K Gold, collection:solitaire, Engagement Ring, Lab-Grown Diamond, Pear, Rose Gold, shape:pear, Side Diamonds, Solitaire, Solitaire + Side Diamonds, White Gold, Yellow Gold",true,Color,yellow-gold,product.metafields.shopify.color-pattern,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_f0ba1255-5727-4eba-9f3a-7d5f7192bf43.png?v=1760259102,1,"",false,,,,yellow-gold; white; rose-gold,yellow-gold; rose-gold; white-gold,fine-jewelry,,solitaire,3; 3-5; 4-5; 5; 5-5; 6-5; 7; 7-5; 8; 8-5; 9; 9-5; 10; 10-5,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_f5f07c24-b343-4b89-9bd6-45d34b66021c.png?v=1760259102,g,,,active
solitaire-ring-pear-with-side-diamonds,,,,,,,,,white,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image2_32083b49-b518-40f9-b4e3-f7f2f1256925.png?v=1760259102,2,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_cf286f08-437a-44dc-8f89-9c8d62adbfe7.png?v=1760259102,g,,,
solitaire-ring-pear-with-side-diamonds,,,,,,,,,rose-gold,,,,,,,,,0.0,,deny,manual,1700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image3_f5f07c24-b343-4b89-9bd6-45d34b66021c.png?v=1760259102,3,"",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image1_f0ba1255-5727-4eba-9f3a-7d5f7192bf43.png?v=1760259102,g,,,
solitaire-ring-pear-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image4_0524c66f-39f0-4039-8796-0ae602bf884e.png?v=1760259102,4,"",,,,,,,,,,,,,,,,
solitaire-ring-pear-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image5_cf286f08-437a-44dc-8f89-9c8d62adbfe7.png?v=1760259102,5,"",,,,,,,,,,,,,,,,
solitaire-ring-pear-with-side-diamonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/6122/8788/files/image6_22077178-f8c1-44d6-a87e-49d7db869194.png?v=1760259102,6,"",,,,,,,,,,,,,,,,
